time	track	a	b
2016-01-27T01:13:49.067463	demux	C7UJCANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.13.48.873F693A3D/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.13.48.9BF73466AA/demux.NXNEXEAP8H/C7UJCANXX
2016-01-27T01:24:15.254124	nipt9001_validation	C7J0NANXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.1.24.15.9D616856EA/pyflow.data/logs/pyflow_log.txt
2016-01-27T01:24:50.590470	demux	C7G57ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.24.50.C62245BC4A/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.24.50.CB2C843C2D/demux.L3USRBR9BY/C7G57ANXX
2016-01-27T01:34:12.543077	demux	C67MFANXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.34.12.5AAF85CA94/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.34.12.9682218FE2/demux.SVM1IXLMIP/C67MFANXX.v4
2016-01-27T01:35:21.380942	demux	C7J51ANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.35.21.B4F8BCE669/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.35.21.368AFC656C/demux.WBWS5UIRVN/C7J51ANXX.v3
2016-01-27T01:36:15.820320	demux	C7J0NANXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.36.15.46AACC3B24/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.36.15.495EE78556/demux.ERW3LC6XBY/C7J0NANXX.v4
2016-01-27T01:38:15.674078	demux	C7GCNANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.38.15.0CFF11DC4F/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.38.15.350152AF74/demux.WD7EPHYXWK/C7GCNANXX.v2
2016-01-27T01:39:01.654231	demux	C85T6ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.39.1.3BB811ED92/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.39.1.070685ADDC/demux.SM4N8EXD5A/C85T6ANXX
2016-01-27T01:41:27.420015	nipt9001_validation	C7GD7ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.1.41.27.AF8755AFCC/pyflow.data/logs/pyflow_log.txt
2016-01-27T01:47:00.102054	nipt9001_validation	C67MFANXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.1.47.0.2BC9EE081E/pyflow.data/logs/pyflow_log.txt
2016-01-27T01:47:34.981633	nipt9001_validation	C7J51ANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.1.47.34.566A949914/pyflow.data/logs/pyflow_log.txt
2016-01-27T01:48:05.509709	nipt9001_validation	C7J0NANXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.1.48.5.BB3F08EFB7/pyflow.data/logs/pyflow_log.txt
2016-01-27T01:50:18.210815	demux	C7F6DANXX.v4	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.50.18.68F9A632E0/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.50.18.DE3CB85E08/demux.6GSFNDZ9KP/C7F6DANXX.v4
2016-01-27T01:50:47.619685	demux	C7UEBANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.50.47.3635FEA870/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.50.47.C547AFFF60/demux.ASRTI1HGVD/C7UEBANXX
2016-01-27T01:51:57.936320	demux	C8607ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.1.51.57.B3EC9B3A79/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.1.51.57.574F564F80/demux.BSLPG5TKBA/C8607ANXX
2016-01-27T10:25:14.277450	nipt9001_production	C7UE0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.10.25.14.A51654DFD0/pyflow.data/logs/pyflow_log.txt
2016-01-27T10:30:14.166931	nipt9001_production	C7UE0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.10.30.14.231601D544/pyflow.data/logs/pyflow_log.txt
2016-01-27T10:30:24.781440	nipt9001_production	C7UE0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.10.30.24.DB236C7FCC/pyflow.data/logs/pyflow_log.txt
2016-01-27T10:40:12.989718	nipt9001_production	C7UH8ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.10.40.12.802F6699CD/pyflow.data/logs/pyflow_log.txt
2016-01-27T10:45:14.147524	nipt9001_production	C7UH8ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.10.45.14.1DE4236005/pyflow.data/logs/pyflow_log.txt
2016-01-27T10:45:48.135264	nipt9001_production	C7UH8ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.10.45.48.ECB4999D8E/pyflow.data/logs/pyflow_log.txt
2016-01-27T13:50:15.730960	demux	C7UE0ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.13.50.15.42A3AA0A63/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.13.50.15.EF278CC492/demux.K64YK72YNK/C7UE0ANXX
2016-01-27T14:05:14.348482	demux	C7UH8ANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.14.5.14.71BE75C723/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.14.5.14.D21191D559/demux.FHC4PPQ367/C7UH8ANXX
2016-01-27T17:00:12.130743	nipt9001_validation	C85T6ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.0.12.59FC59A5ED/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:00:12.133026	nipt9001_validation	C7UJCANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.0.12.960A416DA3/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:05:11.226692	nipt9001_validation	C85T6ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.5.11.C24087ED4D/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:05:11.228601	nipt9001_validation	C7UJCANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.5.11.48C1170FC7/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:05:21.845284	nipt9001_validation	C7UJCANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.17.5.21.76FCDA0D86/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:05:21.853027	nipt9001_validation	C85T6ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.17.5.21.E19EC8B1F5/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:46:32.093841	nipt9001_validation	C7GCRANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.46.32.68A2890051/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:46:32.094058	nipt9001_validation	C7GFDANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.46.32.7E5EDBAE21/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:50:13.354948	nipt9001_validation	C7F6DANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.50.13.3510E14685/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:50:13.364663	nipt9001_validation	C7GFDANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.50.13.89738C6A8C/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:50:16.068041	nipt9001_validation	C7GCRANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.50.16.9F143749E9/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:50:46.639473	nipt9001_validation	C7GFDANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.17.50.46.908DF3A67D/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:50:49.257000	nipt9001_validation	C7GCRANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.17.50.49.D75DEE8626/pyflow.data/logs/pyflow_log.txt
2016-01-27T17:55:31.175992	nipt9001_validation	C7GCNANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.17.55.31.60F9D34E47/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:12:34.327757	nipt9001_validation	C7GD7ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.12.34.8260EB1FF8/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:12:34.375363	nipt9001_validation	C7F6DANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.12.34.EC774A26D8/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:12:48.541526	nipt9001_validation	C7G57ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.12.48.AE7010CE8C/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:13:07.574385	nipt9001_validation	C7F6DANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.18.13.7.409F998481/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:15:12.237237	nipt9001_validation	C7GCNANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.15.12.8C9DEC6EB0/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:15:13.702336	nipt9001_validation	C7GD7ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.15.13.BB462051D5/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:15:13.739799	nipt9001_validation	C7G57ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.15.13.904F130172/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:15:45.538925	nipt9001_validation	C7GCNANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.18.15.45.D3DDDDA707/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:15:47.357969	nipt9001_validation	C7GD7ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.18.15.47.2A323939FD/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:15:47.420511	nipt9001_validation	C7G57ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.18.15.47.C2443DF0F3/pyflow.data/logs/pyflow_log.txt
2016-01-27T18:25:33.065435	nipt9001_production	C85TFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.18.25.33.C80DA6286A/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:42:55.930431	nipt9001_production	C7ULEANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.42.55.71A2404C62/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:42:55.948041	nipt9001_production	C85YVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.42.55.1F404F38B0/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:43:17.788345	nipt9001_production	C7UMVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.43.17.1CA0C4F520/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:13.742373	nipt9001_production	C7UDKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.45.13.0FD34CAACF/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:13.798747	nipt9001_production	C7UMVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.45.13.4BD2C2FAFD/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:14.879062	nipt9001_production	C85TFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.45.14.583C96B435/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:15.414834	nipt9001_production	C7ULEANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.45.15.2E5B9EA2F3/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:15.418595	nipt9001_production	C85YVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.19.45.15.CECA575AB6/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:46.992102	nipt9001_production	C7UMVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.19.45.46.4D6B6442A8/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:48.066461	nipt9001_production	C85TFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.19.45.48.57589FA833/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:48.789393	nipt9001_production	C85YVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.19.45.48.C056655704/pyflow.data/logs/pyflow_log.txt
2016-01-27T19:45:48.793565	nipt9001_production	C7ULEANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.19.45.48.43FF9C55F9/pyflow.data/logs/pyflow_log.txt
2016-01-27T20:25:12.942416	demux	C7UJCANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.25.12.1030B3FCC2/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.25.12.22AA3567EE/demux.ZFDIJCIUZ8/C7UJCANXX.v2
2016-01-27T20:25:12.942751	demux	C85T6ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.25.12.516F128EF5/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.25.12.02DAB57503/demux.63FZWC5ANH/C85T6ANXX.v2
2016-01-27T20:55:12.733497	demux	C7GFDANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.55.12.D6C6186BA8/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.55.12.7DA52DF616/demux.MJ21E955W2/C7GFDANXX.v2
2016-01-27T20:55:13.303188	demux	C7GCRANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.55.13.AB9E710C0E/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.55.13.84DB116962/demux.N8GS89M7N8/C7GCRANXX.v3
2016-01-27T20:55:15.574627	demux	C7GD7ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.55.15.1D6FE64DC4/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.55.15.66FC480273/demux.6KYBKKK45P/C7GD7ANXX.v2
2016-01-27T20:55:15.574810	demux	C7G57ANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.55.15.F21A98A1BC/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.55.15.7D3406CDE3/demux.4NP2ZX5IEK/C7G57ANXX.v2
2016-01-27T20:55:15.576705	demux	C7F6DANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.55.15.D7263610C8/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.55.15.EBBCCA11BC/demux.ZJTNVY51XR/C7F6DANXX.v5
2016-01-27T20:55:15.578131	demux	C7GCNANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.20.55.15.5FDE014FEB/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.20.55.15.5327EB98B9/demux.91FXTWUV6T/C7GCNANXX.v3
2016-01-27T21:18:57.647377	nipt9001_production	C7UDKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.21.18.57.AEF5E81887/pyflow.data/logs/pyflow_log.txt
2016-01-27T21:19:39.674516	nipt9001_production	C7UBFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.21.19.39.990AE62BF0/pyflow.data/logs/pyflow_log.txt
2016-01-27T21:20:15.152458	demux	C85TFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.21.20.15.7F753CC8DD/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.21.20.15.8EC563E3D0/demux.RYER93Y5ET/C85TFANXX
2016-01-27T21:20:45.883491	nipt9001_production	C7UDKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.21.20.45.239639B51B/pyflow.data/logs/pyflow_log.txt
2016-01-27T21:25:36.755186	nipt9001_production	C7UBFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/readycheck.pyflow.2016.1.27.21.25.36.D3DDE7A34A/pyflow.data/logs/pyflow_log.txt
2016-01-27T21:39:25.749766	nipt9001_production	C7UBFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/generic_workflow_runner.pyflow.2016.1.27.21.39.25.7C210606C2/pyflow.data/logs/pyflow_log.txt
2016-01-27T22:00:19.619591	demux	C85YVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.22.0.19.192FC8B3B6/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.22.0.19.B7DD36054A/demux.DJWMCTLFAB/C85YVANXX
2016-01-27T22:05:15.790915	demux	C7ULEANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.22.5.15.E7781F543B/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.22.5.15.35887AFDCE/demux.CWXMQN4NLZ/C7ULEANXX
2016-01-27T22:47:10.060790	demux	C7UBFANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.22.47.9.92D9ABF4B3/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.22.47.9.117D56D3E3/demux.4YE3KXUVUF/C7UBFANXX
2016-01-27T22:47:18.387017	demux	C7UDKANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.22.47.18.BB3AAE2855/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.22.47.18.48E615D545/demux.BCHURIEZS1/C7UDKANXX
2016-01-27T22:48:40.938072	demux	C7UMVANXX	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/27/demultiplexer.pyflow.2016.1.27.22.48.40.1B797474C6/pyflow.data/logs/pyflow_log.txt /mnt/scratch/ops/tmp/2016/1/27/scratch.2016.1.27.22.48.40.49550FE2C9/demux.K5FACJPJPF/C7UMVANXX
2016-01-28T10:30:14.720365	nipt9001_validation	C7J0CANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.30.14.EDF35EBE43/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:35:14.091177	nipt9001_validation	C7J0CANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.35.14.83575B204B/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:35:14.093822	nipt9001_validation	C7GG1ANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.35.14.627E37F108/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:35:14.097189	nipt9001_validation	C7J0NANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.35.14.3F99DAC6FB/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:35:33.084875	nipt9001_validation	C7J0CANXX.v2	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/generic_workflow_runner.pyflow.2016.1.28.10.35.33.B4BABA7CFB/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:40:13.239200	nipt9001_validation	C7J0NANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.40.13.0975782F7E/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:40:13.283115	nipt9001_validation	C7GG1ANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.40.13.B7F16EE3A3/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:40:23.871465	nipt9001_validation	C7J0NANXX.v5	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/generic_workflow_runner.pyflow.2016.1.28.10.40.23.7A239FB779/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:40:23.902451	nipt9001_validation	C7GG1ANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/generic_workflow_runner.pyflow.2016.1.28.10.40.23.8A07B46B8E/pyflow.data/logs/pyflow_log.txt
2016-01-28T10:45:39.287612	nipt9001_validation	C7GFWANXX.v3	/mnt/production_storage/sequencing/ops/admin/workflow_central/2016/1/28/readycheck.pyflow.2016.1.28.10.45.39.679FD14E85/pyflow.data/logs/pyflow_log.txt
